STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/7/18,1.34,,0,0,0,,91,72,,240,130,6.9,19.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/7/19,4.25,,0,0,0,,94,77,,240,260,8.1,27.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/7/20,3.8,,0,0,0,,93,81,,280,270,13,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/7/21,1.79,,0,0,0,,91,77,,250,150,8.9,14.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/7/22,2.91,,1.42,0,0,,92,72,,280,300,23,35.1,1,1,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/7/23,4.47,,0,0,0,,86,73,,250,230,12.1,18.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/7/24,3.13,,0.19,0,0,,80,72,,60,230,13,19.9,1,,1,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/7/25,3.8,,0,0,0,,88,72,,230,220,8.9,15,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/7/26,5.37,,0,0,0,,92,77,,280,290,14.1,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/7/27,5.14,,0,0,0,,93,76,,230,230,14.1,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/7/28,4.7,,0,0,0,,93,80,,240,240,14.1,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/7/29,1.57,,0,0,0,,90,77,,230,210,8.9,25.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/7/30,2.91,,0.08,0,0,,92,74,,240,230,12.1,19,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/7/31,1.57,,0.78,0,0,,82,70,,50,50,14.1,21.9,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/1,2.24,,0,0,0,,88,71,,150,170,8.9,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/2,4.03,,0,0,0,,89,77,,140,140,12.1,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/3,4.47,,0.54,0,0,,88,70,,250,260,15,23.9,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/4,7.16,,0.55,0,0,,79,70,,150,130,25.1,48.1,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/5,4.25,,0,0,0,,86,73,,270,220,13,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/6,2.24,,0,0,0,,82,71,,150,130,8.1,14.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/7,4.03,,0.46,0,0,,81,66,,70,90,12.1,18.1,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/8,2.46,,0,0,0,,83,68,,140,140,8.9,15,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/9,3.58,,0,0,0,,87,72,,180,160,8.9,16.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/10,4.7,,0,0,0,,92,76,,150,160,10.1,18.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/11,3.36,,0,0,0,,88,78,,140,150,13,25.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/12,2.46,,1.76,0,0,,90,72,,140,160,13,19,1,,1,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/13,2.01,,0.24,0,0,,79,72,,60,50,8.9,13,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/14,5.82,,0,0,0,,86,73,,60,40,15,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/15,6.26,,0,0,0,,84,71,,70,60,15,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/16,7.83,,0.21,0,0,,72,67,,40,40,15,23,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/17,2.46,,0.14,0,0,,81,64,,170,10,10.1,19,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/18,2.91,,0.2,0,0,,82,63,,270,270,13,23,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/19,3.13,,0.14,0,0,,75,66,,90,300,8.9,14.1,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/20,3.13,,0,0,0,,80,62,,230,210,8.9,14.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/21,6.04,,0,0,0,,83,68,,240,220,13,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/22,4.03,,0,0,0,,88,73,,240,250,12.1,18.1,,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/23,2.46,,0,0,0,,86,74,,240,200,8.9,13,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/24,3.13,,0,0,0,,90,75,,270,,12.1,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/25,5.59,,0.36,0,0,,89,71,,10,10,21,35.1,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/26,6.26,,0,0,0,,77,67,,300,310,16.1,25.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/27,3.58,,0.42,0,0,,90,66,,240,230,17,32,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/28,3.58,,0,0,0,,85,71,,250,220,12.1,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/29,4.25,,0.01,0,0,,81,72,,300,300,14.1,19,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/30,7.61,,0,0,0,,79,67,,300,300,15,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/8/31,3.36,,0,0,0,,77,63,,140,150,8.9,14.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/1,3.8,,0.23,0,0,,77,66,,110,90,12.1,17,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/2,2.91,,0.14,0,0,,79,69,,140,140,8.1,13,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/3,2.91,,0.71,0,0,,85,70,,290,290,10.1,15,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/4,4.47,,0,0,0,,85,69,,280,280,12.1,18.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/5,3.8,,0,0,0,,80,65,,310,220,10.1,16.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/6,3.58,,0,0,0,,82,66,,160,150,8.9,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/7,2.46,,0,0,0,,79,66,,140,140,12.1,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/8,2.01,,0,0,0,,84,68,,140,150,8.1,13,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/9,2.46,,0,0,0,,81,69,,170,140,6.9,11,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/10,2.68,,1.2,0,0,,82,73,,230,220,10.1,15,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/11,5.59,,0,0,0,,76,64,,20,20,14.1,23,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/12,5.37,,0,0,0,,74,61,,50,110,12.1,18.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/13,2.91,,0,0,0,,74,61,,140,140,10.1,18.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/14,4.92,,0,0,0,,75,59,,360,340,15,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/15,3.8,,0,0,0,,66,54,,20,30,15,25.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/16,2.68,,0,0,0,,71,56,,250,230,8.9,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/17,2.01,,0,0,0,,75,64,,250,250,10.1,14.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/18,8.28,,0,0,0,,70,55,,20,10,16.1,27.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/19,6.93,,0,0,0,,63,50,,50,20,17,27.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/20,6.49,,0,0,0,,65,50,,50,50,15,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/21,4.7,,0,0,0,,65,49,,60,40,15,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/22,3.8,,0,0,0,,71,48,,300,290,13,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/23,5.14,,0,0,0,,79,57,,300,290,15,23.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/24,2.68,,0,0,0,,75,62,,260,230,8.9,15,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/25,2.01,,0,0,0,,77,62,,220,160,6.9,12.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/26,2.91,,0,0,0,,74,65,,140,160,8.9,16.1,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/27,2.68,,0.03,0,0,,79,67,,130,140,8.9,13,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/28,2.91,,0.02,0,0,,77,69,,140,190,8.9,16.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/29,3.8,,0.47,0,0,,74,67,,140,210,10.1,21.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/9/30,6.26,,1.14,0,0,,71,60,,270,170,17,28,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/1,3.8,,0,0,0,,72,60,,240,270,12.1,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/2,3.8,,0.04,0,0,,65,53,,270,280,8.9,16.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/3,4.47,,0,0,0,,66,52,,260,260,12.1,15,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/4,4.03,,0,0,0,,67,51,,60,50,12.1,16.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/5,2.68,,0,0,0,,70,53,,350,60,8.9,13,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/6,3.13,,0,0,0,,69,57,,240,230,12.1,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/7,8.28,,0.02,0,0,,74,60,,280,260,16.1,28,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/8,7.83,,0,0,0,,64,53,,300,270,17,25.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/9,2.46,,0,0,0,,69,50,,230,230,13,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/10,6.04,,0,0,0,,71,58,,240,220,14.1,25.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/11,5.82,,0,0,0,,67,57,,240,240,14.1,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/12,8.72,,0.96,0,0,,57,49,,60,50,17,29.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/13,6.26,,0.34,0,0,,58,53,,50,20,15,21,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/14,4.25,,0,0,0,,67,50,,240,240,10.1,15,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/15,4.7,,0,0,0,,71,57,,180,200,12.1,23.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/16,4.47,,1.36,0,0,,66,47,,310,300,15,25.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/17,3.58,,0.01,0,0,,59,44,,20,270,12.1,16.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/18,3.8,,0,0,0,,62,46,,120,190,13,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/19,2.46,,0,0,0,,65,51,,150,140,8.9,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/20,1.57,,0,0,0,,71,57,,140,160,6.9,11,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/21,1.34,,0,0,0,,68,59,,140,140,8.1,12.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/22,0.89,,0,0,0,,68,64,,50,20,8.1,15,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/23,1.12,,0,0,0,,69,63,,240,,6.9,,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/24,4.47,,0,0,0,,69,48,,310,290,13,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/25,5.82,,0.02,0,0,,53,45,,50,80,14.1,19,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/26,4.03,,0.02,0,0,,59,51,,80,110,13,21.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/27,2.91,,0,0,0,,59,52,,300,300,12.1,16.1,1,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/28,2.68,,0.11,0,0,,57,52,,280,260,8.1,13,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/29,8.95,,1.53,0,0,,56,46,,50,50,19.9,30,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/30,7.61,,0.64,0,0,,47,37,,40,20,19.9,35.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/10/31,2.68,,0,0,0,,46,32,,60,230,8.9,13,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/1,5.82,,0.4,0,0,,55,43,,300,300,19.9,35.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/2,10.51,,0,0,0,,44,38,,280,290,23,42.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/3,8.72,,0,0,0,,53,40,,300,210,19.9,29.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/4,3.36,,0,0,0,,62,40,,220,210,10.1,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/5,4.03,,0,0,0,,67,52,,240,230,14.1,19.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/6,4.7,,0,0,0,,70,56,,210,240,12.1,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/7,3.58,,0,0,0,,74,56,,230,200,8.1,14.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/8,1.79,,0,0,0,,75,56,,280,270,6.9,10.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/9,1.34,,0,0,0,,75,54,,240,250,10.1,15,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/10,5.14,,0,0,0,,74,60,,240,240,13,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/11,2.91,,0.78,0,0,,72,64,,220,230,13,19,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/12,6.71,,0.24,0,0,,68,46,,10,10,17,25.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/13,4.03,,0.19,0,0,,50,47,,300,40,12.1,17,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/14,4.7,,0,0,0,,52,42,,310,300,14.1,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/15,7.38,,0.07,0,0,,64,41,,270,260,23,40.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/16,6.71,,0,0,0,,55,44,,280,250,18.1,28,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/17,7.16,,0,0,0,,50,36,,300,310,21,30,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/18,9.17,,0,0,0,,36,30,,300,300,21,33.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/19,5.14,,0,0,0,,48,30,,230,230,16.1,27.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/20,6.04,,0,0,0,,63,45,,250,220,15,25.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/21,4.25,,0,0,0,,64,49,,10,10,13,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/22,7.61,,0,0,0,,59,44,,60,50,15,19.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/23,7.38,,0.54,0,0,,60,42,,300,290,21.9,35.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/24,5.82,,0,0,0,,48,41,,300,300,14.1,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/25,3.8,,0,0,0,,56,45,,240,250,12.1,18.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/26,4.7,,0.79,0,0,,65,55,,270,270,13,19.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/27,3.36,,0,0,0,,63,51,,290,270,8.9,14.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/28,4.92,,0,0,0,,56,44,,280,10,14.1,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/29,2.24,,0,0,0,,54,41,,230,200,8.9,14.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/11/30,6.26,,0.98,0,0,,63,50,,170,200,19.9,35.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/1,5.82,,0,0,0,,62,37,,260,240,21.9,34,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/2,10.51,,0,0,0,,43,36,,250,203,19.9,31.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/3,6.71,,0,0,0,,50,35,,240,240,14.1,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/4,4.92,,0.11,0,0,,52,44,,220,220,16.1,23,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/5,8.72,,1.02,0,0,,47,39,,300,310,21.9,35.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/6,10.74,,0,0,0,,40,33,,310,310,21,34,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/7,6.04,,0,0,0,,40,32,,350,360,13,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/8,8.5,,0,0,0,,36,30,,300,290,16.1,23.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/9,6.49,,0.05,0,0,,38,31,,240,250,17,23.9,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/10,6.26,,0,0,0,,49,36,,300,280,16.1,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/11,3.58,,0,0,0,,57,39,,230,240,12.1,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/12,3.8,,0,0,0,,58,46,,220,220,12.1,19.9,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/13,6.93,,0,0,0,,62,47,,270,280,15,25.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/14,4.47,,0.26,0,0,,47,35,,300,280,17,25.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/15,7.61,,0,0,0,,39,30,,310,290,16.1,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/16,11.18,,0.86,6.5,0,,31,24,,50,40,23.9,38,1,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/17,9.4,,0.66,4,9.1,,33,24,,60,30,21.9,40,1,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/18,6.49,,0,0,7.9,,32,24,,360,350,13,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/19,2.91,,0,0,7.1,,32,20,,340,340,12.1,15,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/20,2.24,,0.01,0,5.9,,40,31,,240,250,12.1,18.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/21,3.58,,0,0,5.1,,46,37,,240,250,15,21,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/22,6.93,,0,0,3.1,,46,38,,300,310,21,31.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/23,4.92,,0,0,2,,45,36,,300,310,14.1,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/24,8.5,,0.24,0,1.2,,59,43,,150,140,18.1,36,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/25,10.51,,0.92,0,0,,61,29,,150,140,23.9,47,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/26,9.4,,0,0,0,,32,24,,240,250,19.9,27.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/27,4.03,,0,0,0,,37,24,,150,140,10.1,14.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/28,5.37,,0,0,0,,50,35,,270,230,13,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/29,8.95,,0,0,0,,43,30,,310,300,19.9,30,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/30,5.14,,0,0,0,,43,28,,220,210,16.1,29.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2020/12/31,5.14,,0.48,0,0,,48,36,,300,300,15,21.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/1,5.59,,0.62,0,0,,40,33,,100,120,12.1,17,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/2,6.71,,0.05,0,0,,51,36,,300,320,21.9,33.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/3,9.17,,0.22,0,0,,38,34,,50,50,18.1,27.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/4,4.47,,0.02,0,0,,43,35,,30,40,12.1,18.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/5,4.92,,0,0,0,,42,36,,350,360,12.1,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/6,8.28,,0,0,0,,41,34,,300,300,21,31.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/7,6.93,,0,0,0,,41,30,,300,310,15,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/8,6.04,,0,0,0,,37,27,,10,20,13,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/9,6.93,,0,0,0,,37,24,,360,30,17,28,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/10,4.25,,0,0,0,,41,29,,360,10,13,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/11,2.46,,0,0,0,,37,28,,290,300,8.1,11,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/12,4.47,,0,0,0,,44,33,,20,20,8.9,12.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/13,3.13,,0,0,0,,43,35,,230,260,13,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/14,2.01,,0,0,0,,49,39,,300,230,8.1,12.1,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/15,8.05,,0.38,0,0,,46,38,,100,90,16.1,23.9,1,,1,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/16,8.5,,0.78,0,0,,47,37,,50,60,21.9,30,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/17,8.28,,0,0,0,,44,35,,270,260,18.1,35.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/18,7.61,,0,0,0,,45,37,,270,280,16.1,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/19,5.82,,0,0,0,,43,35,,270,240,17,27.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/20,7.61,,0.02,0,0,,40,27,,300,300,21,32,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/21,3.8,,0,0,0,,43,25,,220,240,16.1,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/22,7.61,,0,0,0,,45,36,,280,260,16.1,29.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/23,11.41,,0,0,0,,36,24,,310,290,23,34,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/24,10.07,,0,0,0,,32,22,0,300,300,19.9,32,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/25,5.14,,0,0,0,,37,23,,40,40,14.1,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/26,7.16,,0.1,0.1,0,,34,31,,50,50,15,21,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/27,5.82,,0,0,0,,37,31,,300,300,15,23,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/28,10.29,,0,0,0,,34,20,,300,300,23,36.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/29,13.87,,0,0,0,,25,14,,300,310,25.9,42.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/30,7.61,,0,0,0,,32,17,,310,300,15,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/1/31,6.71,,0.12,2,0,,26,20,,50,60,17,23.9,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/2/1,14.32,,1.85,14.8,5.1,,34,22,,30,40,19.9,36,1,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/2/2,8.5,,0.13,0.4,14.2,,33,30,,10,20,16.1,23.9,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2021/2/3,7.61,,0.01,0.2,13,,37,29,,290,290,15,21.9,1,,,,,,1
